x,y,z
-0.25688283059776484,0.39702349705651824,-1.2365049811449187
-0.24049372767520505,0.40190093578985164,-1.273009835927553
-0.2933605757924105,0.40020302396182533,-1.2527995081160355
-0.3298383209870562,0.40338255086713243,-1.2690940350871522
-0.36635797284548777,0.4040624519242831,-1.2853989324835984
-0.4113236161479148,0.3873058785258284,-1.2835136250407038
-0.3960374071526136,0.38719167887303513,-1.317756370946916
0.054802597661567753,0.2189426122524215,-1.1570040553168577
-0.027408431452476123,0.2203709341583988,-1.1690682025660226
-0.06698532510996796,0.2210736751461081,-1.1785245507812263
-0.1959068120793109,0.22325803121109822,-1.1840650981560292
-0.2344646251371159,0.22395315888862133,-1.1958042960983137
-0.1205919816988881,0.277694028226946,-1.3504849788756814
0.11541791233969223,0.3084875707952528,-1.2890360041756859
0.014821243073861678,0.30035879530979137,-1.3339159537172305
-0.010446332830590488,0.3106490869296843,-1.3014251007317312
-0.030534975102676387,0.31870605256832474,-1.354224482485482
-0.08344372988366772,0.31450851489214204,-1.334024525099294
-0.22904728949721953,0.3039107327888827,-1.2046038413960956
0.06089043992203891,0.3388941997231859,-1.1656376738093688
0.1067490669079425,0.33855160076480606,-1.2683659115280055
0.0835616530978629,0.3537244619880278,-1.21579814525317
0.0472515345583609,0.36690249228596067,-1.2320511905229692
0.03370976319107932,0.33991140287910737,-1.3009757063208978
-0.02233966979169172,0.3403301349393495,-1.175418971331453
-0.005824846877774181,0.35270645121715216,-1.2118927148380987
0.026869545639773562,0.35746207698750604,-1.284923165254026
-0.055634830120771805,0.3413930179563882,-1.297059905480497
-0.16874621913234217,0.34287409541842817,-1.1969795726729993
-0.1814990752910545,0.3435545340908197,-1.3094490020365424
0.10741957352851722,0.3785456143353092,-1.2681999847227345
0.10057935597721146,0.39609628844370787,-1.252147443655863
0.06405970411877987,0.3967761895008585,-1.2684523410523092
0.018074980216666092,0.38002722941259004,-1.2642841838823338
-0.018444671641765498,0.3807071304697407,-1.28058908127878
0.011234762665360332,0.39757790352098865,-1.2482316428154623
-0.0416320854518451,0.3958799916929624,-1.2280213150039447
-0.09878478928672713,0.38171440386489874,-1.198731440410751
-0.0781098306464908,0.3990595185982695,-1.2443158419750615
-0.1789576572013975,0.3831274991505036,-1.2153612871140775
-0.16163328700672286,0.3829980728773379,-1.2541697324744514
-0.1674963306221278,0.39804150782739384,-1.24041041155999
0.2792685426009137,0.39313305828914624,-1.2599790453366646
0.3479788931287072,0.21349579048502998,-1.0288477258723694
0.4070855679105386,0.21305421849422934,-1.1612530100430567
0.3379553368621311,0.21397774547733905,-1.1045067161729167
0.3154101263713043,0.21384087188360068,-0.9804184064986221
0.3248679812428362,0.213846540368837,-1.0200011703937488
0.36008898058088823,0.21373606437632997,-1.1356922938172953
0.4015015308285479,0.21314681943655944,-1.1610082724905315
0.3087376297063551,0.24378821976016984,-0.9396921414122645
0.30551200740244644,0.2146271932937448,-1.1299430124776861
0.0964176525184331,0.21822464464433977,-1.1521134065558156
0.12890279441069052,0.21767665230054567,-1.151298982143885
0.3078861757618121,0.2537943364629819,-0.937367809983866
0.3486493997492819,0.2534898040555331,-1.0286817990670987
0.36760692192491884,0.2536025964986174,-1.132469198750191
0.31670932717988076,0.2937274435519952,-0.9554646809952418
0.3484680755004612,0.29389725282666923,-1.1247205101061026
0.3167511396124537,0.29382889902460696,-0.9800865528880807
0.3637124720631897,0.29368159770126423,-1.1343413841194758
0.32604867923220515,0.3036574271529451,-0.9759688468376515
0.39156318425865844,0.32066755623812215,-1.1219986363935177
0.2561080528221228,0.29550316330712045,-1.1385780319772982
0.15197947086190972,0.3103072955862586,-1.2727207363539101
0.3724101861835398,0.3333103383724425,-1.0785726394523352
0.3389477761241685,0.33396739949903453,-1.1017260860300238
0.3435127326064724,0.3338824118668907,-1.099687973855468
0.3755093346463859,0.3357871242900403,-1.085410818208248
0.4082875404915055,0.34554200175670713,-1.1584205277735165
0.35546259903808597,0.3463437157768372,-1.1381998295366695
0.31261893026260434,0.334571167454323,-1.140859480697278
0.2689657142063656,0.3353043616827772,-1.1411844300041585
0.2825490153125807,0.3552023954356079,-1.1707785130535737
0.19295298201801403,0.34168625542395004,-1.1669249347651494
0.1432687187663741,0.3378716997076554,-1.2520610141315593
0.10124209713743904,0.3382111126209899,-1.1640489308626853
0.38592373138163105,0.37346282424714716,-1.1684970139676716
0.335960650059003,0.38939544328966796,-1.1908540253358086
0.24025013316631594,0.3759249831391274,-1.1733033486848994
0.1439392253869488,0.37786571327815854,-1.2518950873262884
0.17365325495449735,0.37741474914183537,-1.2632692300845147
0.18992394928906264,0.394614673366427,-1.2560632444962638
0.13709900783564305,0.3954163873865572,-1.235842546259417
-0.2927069022304319,0.14479729900849014,-1.166784052563685
-0.2982909393124227,0.14488989995082024,-1.16653931501116
-0.33016182136097844,0.15048406507213996,-1.1807853593823914
-0.28082650901330297,0.18470756616694484,-1.1917294727563033
-0.31836524147142126,0.18539508053428178,-1.2057515204256686
-0.35696486696179924,0.18598875273919313,-1.1928688464751143
-0.12267556195181897,-0.08018874319061708,-1.2626118610347563
-0.15919521381025056,-0.07950884213346643,-1.2789167584312024
-0.13147012737492644,-0.05762359076553314,-1.2419728796630642
-0.11210759598087824,-0.057768243659071294,-1.2853470244775997
-0.09947361956622597,-0.05811704871792833,-1.2523279663340128
-0.12192124200367241,-0.035195477923801066,-1.2624251933788269
-0.16798977923335803,-0.05694368970838248,-1.2582777770595104
-0.14964632843899658,-0.05708072929173447,-1.299369072146965
-0.181642836247697,-0.05658727133933927,-1.2890139854760165
-0.158440893862104,-0.03451557686665041,-1.278730090775273
-0.04030947300175136,0.00756543496633022,-1.0509165536039404
-0.03194729488532777,0.020002657725622708,-1.06912749929394
-0.003077407858959158,0.04937917332783914,-1.0344353589768942
0.01293453508952741,0.03175997942776454,-1.0710335475874933
0.005158296416401975,0.03513215553830429,-1.2497353544882281
-0.05153381104168736,0.03886977053778251,-1.318860374489084
-0.011711752261499175,0.05972329573427648,-1.0821290898689262
0.02611966722462894,0.0597459696752215,-1.240460145449433
0.030161771287805617,0.08662993512422679,-1.107330993863539
-0.0035943623429195992,0.06019693381154467,-1.2290860026912067
0.01474908845144185,0.0600598942281928,-1.2701772977786614
-0.1104305755797367,0.06140215327154441,-1.0878742689190766
-0.014964941116106578,0.060510858364515974,-1.258803155020435
-0.030614346897246292,0.06098395882654328,-1.3095955358756184
0.00591261636454854,0.0801254208051203,-1.2495486868322987
-0.06134745706448158,0.06144253627305274,-1.2959385433903112
-0.06941647699682985,0.06170635369976585,-1.3269194893593423
-0.050779491093540796,0.08386303580459853,-1.3186737068331547
0.03546670760516896,0.0990899978140779,-1.118693390372296
0.09588580963318843,0.11613819345018617,-1.253308931292758
0.11210728590060454,0.11101712879089376,-1.2898552677767101
-0.02581792288592305,0.1328611895423646,-1.1762797166337948
-0.08280337699051382,0.11910142360474774,-1.2454773296119566
-0.06649808739552587,0.11897961064176821,-1.2820029252452496
-0.11932302884894538,0.11978132466189839,-1.2617822270084027
-0.10310155258152925,0.11466026000260598,-1.2983285634923547
-0.12323210151740108,0.1202175997930901,-1.351138315671435
-0.25766730427333223,0.11662912693180483,-1.1483103801187817
0.08709124421008096,0.1387033458752701,-1.232669949921066
0.006751126565119281,0.13971061927042816,-1.150812309053037
0.042782144339993944,0.1390852526046764,-1.14567692273947
0.07343818719574197,0.13905976424431332,-1.2634061583375722
0.0943084332730339,0.13885296364918998,-1.2978936417963094
0.0965982229175491,0.15863183286884563,-1.253132634062158
0.1130292325038948,0.16600889745033554,-1.2896271184194628
-0.019577719296444862,0.14031438722571665,-1.1899457037202914
-0.07647898314861135,0.14114655448659164,-1.1605936065751212
-0.05960143460492079,0.1411731180774366,-1.235193434911213
-0.045578623251084804,0.14109379893052898,-1.272738086631784
-0.09363610361299479,0.14168180265020414,-1.2202726487861029
-0.056949202024271894,0.14140772348350028,-1.3024552389610122
-0.1627663346614022,0.14260532963331385,-1.163526354915963
-0.1291366748717396,0.14235409039716862,-1.2388603959096298
-0.1372056948040879,0.14261790782388173,-1.2698413418786612
-0.10003015913180804,0.14228929426577885,-1.3408544209706914
-0.08209096370615315,0.16159506302340731,-1.2453010323813565
-0.06570186078359336,0.16647250175674067,-1.2818058871639906
-0.11861061556458474,0.16227496408055797,-1.2616059297778026
-0.10217960597823902,0.16965202866204776,-1.2981004141351073
-0.2449773637754461,0.14403365153929115,-1.1755905021651278
-0.12251968823304044,0.16271123921174957,-1.3509620184408349
0.053113010441306285,0.17895621199210465,-1.1548871323950476
0.0064025525860072485,0.17971224615111747,-1.1483635325206856
-0.03113617987211109,0.1803997605184543,-1.162385580190051
-0.24226869595549788,0.18401243848942173,-1.1799902748140187
0.4010303762531783,-0.10671463301008532,-1.2039565630023799
0.3752254193540854,-0.10669994400495375,-1.1032263315811213
0.37131634668562974,-0.10626366887376215,-1.1925824202441535
0.2575490738602111,-0.10513387891077008,-1.0051841109481792
0.3110298991274789,-0.10558430543185238,-1.1127227856735027
0.2288123124597765,-0.10479198355724473,-0.9714709460241948
0.22184599799226057,-0.10433286849549439,-1.0539784855059846
0.25139933538317627,-0.10455365449089482,-1.1201811275913283
0.15189919095337195,-0.10353045087050972,-0.9647427144744853
0.18430726553414223,-0.10364535412815756,-1.06800053317535
0.21997508652317843,-0.10391181998467525,-1.1479002736231785
0.14342516180261233,-0.10300918810717419,-1.0561369153120734
0.16690582802798037,-0.10308283876884561,-1.133264330927771
0.18553550252790618,-0.1007475196997405,-1.1687605000484569
0.0939435916226043,-0.10215612574069055,-1.0618018826078683
0.10723345185110483,-0.1021536433004997,-1.1161008009527578
0.332410336573565,-0.05597423281337077,-1.1033438723814133
0.29470397746030297,-0.06528522183865959,-1.1174074017520963
0.2155501901453193,-0.06387973986324103,-1.1363200981825037
0.20683943804978366,-0.0363153357418442,-1.1156603759601527
0.16990071955349295,-0.06063169316625794,-1.1320689776098931
0.09563317884286576,-0.06216972548037358,-1.0639188055296784
0.08931619063553964,-0.06199532295094512,-1.0804283346014718
0.34399766583783187,-0.02636683546537688,-1.0544651585968325
0.26573752182481647,-0.025273333217979532,-1.001795089075804
0.3531694854662256,-0.024037184881508078,-1.0503785638223917
0.30063789065930746,-0.005738089924282819,-1.0300852726082388
0.27906919448588974,-0.025169395305177034,-1.0807158793135325
0.2496831068252654,-0.024542787419329914,-1.1130007247995444
0.22302631905677717,-0.024114663213565368,-1.1084751312225605
0.2600415394772765,-0.014620417128566321,-1.1357877403690348
0.18055287577685797,-0.023619260436220202,-1.0562544309294044
0.16074352273182552,-0.023318617678671383,-1.0486716690905868
0.19112084174779875,-0.0011987609046744119,-1.0789895943722478
0.07897931526876578,-0.022046285636704854,-1.0249444333640338
0.08547095884095957,0.00040466713558584555,-1.038548197898554
0.28772509617366715,0.014357889893389597,-1.0003252627535528
0.277820419651151,0.014508211272163951,-0.996533881834144
0.28956075276383497,0.01447138594132824,-1.0350975896419927
0.29901860763536703,0.01447705442656455,-1.0746803535371194
0.3701452816817882,0.015835015726015533,-1.086738232650414
0.28500310768489423,0.03437773660919974,-0.993393750169675
0.2216521069243198,0.015258576945940572,-0.9504275180646553
0.2868732653042716,0.01477132509402257,-1.0965299005978275
0.22080027605492447,0.015672012146573544,-1.04663215590893
0.26971614483988826,0.01530657325763507,-1.1562089428088091
0.29021663657768326,0.014822673440376133,-1.1224155661304693
0.20510905784121192,0.01604365713598921,-1.0728026648712745
0.2377196370311878,0.015800031210030152,-1.1458538561378606
0.26104729940813864,0.04537060322718833,-1.1355388501611288
0.32491525465267346,0.05367200240674197,-0.983854438551836
0.2792238773970611,0.05442042325556862,-0.9796136884045548
0.30816314340670137,0.05394980523373216,-0.9831202258942608
0.3456666209859054,0.05379683542515323,-1.0977922932305293
0.2856663029021058,0.0545503871439752,-1.0369697750112779
0.3111015054617017,0.054258598916708034,-1.0694191462954594
0.35505528533659203,0.08844597828553191,-1.0499118946825676
0.3023141572107443,0.09424694400197486,-1.029670455595062
0.3180327535127293,0.059130369164805185,-1.0663412371829668
0.3344218564352891,0.06400780789813854,-1.1028460919656011
0.22028445234552108,0.055267817136816055,-0.945695891805223
0.2539141121351838,0.05501657790067083,-1.0210299327988899
0.2885628525245332,0.054757725354339426,-1.0986468235196376
0.22248986327518594,0.0556584124068904,-1.04874907883074
0.24796687826735464,0.05546807965223499,-1.1058203220077605
0.2057795644617867,0.05603767070649224,-1.0726367380660038
0.2403446799859904,0.05557590721493744,-1.1010098850010737
0.24944730909353885,0.09254903217394861,-1.0094601277835444
0.21259240392481993,0.07323192644584775,-1.025847988582626
0.1759889387388165,0.06891257580668553,-1.042173626829731
0.19267138830787778,0.09128739547711395,-1.0786058886350591
0.123122090621611,0.06721466397865916,-1.0219632990182135
0.086811972082109,0.08039269427659212,-1.0382163442880126
0.034196563947618996,0.0936925375375045,-1.0179437939245184
0.05016660023231967,0.07357371778927346,-1.0545523529604468
0.06642998316352167,0.0709522789781375,-1.0910883190190694
0.3897878390535132,0.09318637743551328,-1.1275080445526566
0.34307738119821407,0.09394241159452621,-1.1209844446782946
0.3202460412330359,0.09373134972387565,-0.9778590186526006
0.3023141572107443,0.09424694400197486,-1.029670455595062
0.38090224313068377,0.09332908550410146,-1.1259995133603287
0.2560087085738565,0.09474553282436537,-0.9627336008521432
0.31666491047150436,0.09434326860459119,-1.110874095559871
0.4042645007680572,0.10557792033368851,-1.159416088605141
0.21993587836640904,0.09526944401750537,-0.9432471152728714
0.24847013515763794,0.09505627133229133,-1.0071669076311343
0.29127152034448134,0.09473651230447011,-1.1030465961685285
0.2516946266869895,0.0954392532921794,-1.1125029443837322
0.20090128887928493,0.09558974066056747,-0.9435319587025741
0.23335155281748043,0.10516897437771033,-0.9728826800236043
0.16014462244547367,0.09653027309938589,-1.0055339565178143
0.19377428223513626,0.09627903386324066,-1.0808679975114812
0.12884581088319425,0.0974764740234405,-1.1071187182281812
0.20918621122179526,0.10366371175491673,-1.1150796321417051
0.15631936310458977,0.10196579992689048,-1.0948693043301876
0.07997175453080324,0.09794336838499074,-1.0221638032211409
0.07088384246119428,0.1030111398729796,-1.0015974148267546
0.4138971994668831,0.13300528487173335,-1.1798476614702447
0.32948075942317445,0.1340430115076363,-1.0888586216938925
0.3212444897605349,0.13390100704390273,-1.021352080091568
0.3424426777447509,0.13386985019830322,-1.0994985517945437
0.35418301085743487,0.13383302486746762,-1.1380622596023924
0.38190069165818274,0.13349874282412855,-1.1694925747992961
0.35194243928006874,0.13637514453169597,-1.139070945264341
0.2919420269650561,0.13473052587497325,-1.1028806693632578
0.2994946578007225,0.1596734911852341,-1.1187569131995292
0.24625064970944388,0.1354789467237998,-1.0986399192159766
0.22297904564693993,0.13605987474852965,-1.1446218630644733
0.15495152006336482,0.13717869936667648,-1.1394021627070918
0.11908775201878147,0.13820988792287492,-1.2430250365920146
0.14224047633722536,0.13796059351167966,-1.276493463963474
0.31571688791784336,0.17373778953029972,-0.9582453111381348
0.34730838650813245,0.17350177691452695,-1.0290136526776401
0.32419747462226145,0.17385252679833385,-1.0201670971990195
0.33854822788302164,0.17394885140095018,-1.1013707371638286
0.37800624179645337,0.1735777440267755,-1.171364760168581
0.32941831491841367,0.1741188266652378,-1.1054469615129403
0.3367686296073007,0.20398685539489947,-1.1022653481471536
0.3529062925471449,0.19386653903929418,-1.1388324254817643
0.2860512283365262,0.1749262091706043,-1.12480902717122
0.09268990409879813,0.17825347100439526,-1.145430784179844
-0.23692806387113674,-0.35810713501268676,-1.31268804086099
-0.2457226292942442,-0.3355419825876029,-1.2920490594892977
-0.23621565058677613,-0.3156134955940273,-1.3125117436303897
-0.25122183360440054,-0.23800328133819804,-1.2756646648118846
-0.260016399027508,-0.2154381289131142,-1.2550256834401925
-0.24167294823314656,-0.21557516849646596,-1.2961169785276472
-0.2691044995595431,-0.2151666981762148,-1.283723779682143
-0.2505094203200399,-0.19550964191953857,-1.2754883675812845
0.15204375262386877,-0.18177408109160376,-1.391513995531808
0.11275298844072823,-0.1809971518269824,-1.4200074600984112
0.13029448605133503,-0.14161257469700395,-1.3411253747307594
0.17003862943911818,-0.14190949379426643,-1.4301565140869112
0.12842357458225284,-0.1411915261861847,-1.4350471628479533
0.06744598833133936,-0.1403289056845648,-1.3965636667944599
0.057203659784240024,-0.42072894429451435,-1.268786301873196
0.10347451316070505,-0.40390579592933373,-1.2919915753945708
0.05044003838835592,-0.41560221114998575,-1.271822729284371
0.09162270593853733,-0.38131780357369105,-1.264504044841636
0.05714121527947924,-0.38065312913691285,-1.2853746416922438
0.022911918452841462,-0.3458053366068381,-1.1091250774455288
0.10418692644506566,-0.36141215651067427,-1.2918152781639705
-0.046721192560997105,-0.37487731980160577,-1.0525032286793419
-0.030122556319507665,-0.3575017518274901,-1.088956231335329
0.06770918125042003,-0.35823262960536706,-1.3081098051350872
-0.08294749777292726,-0.3567000378073599,-1.068735533098482
-0.09084945643741044,-0.3608267392412896,-1.2474684512752054
-0.21671370160769313,-0.3586652231068581,-1.2598575478312508
-0.021676564875512283,-0.34006527737188463,-1.1071464361746695
0.04252551290475276,-0.34054491591361646,-1.2509659689807608
0.01843077529810938,-0.3407210972783814,-1.1111424487694257
0.07908697719575725,-0.3411233614981555,-1.2592829434771535
-0.00944722075441895,-0.3305639555919404,-1.036011663626966
0.007151415487070489,-0.31318838761782475,-1.0724646662829531
-0.05310081373551012,-0.33942344286566506,-1.1348655822065197
0.00600586104632117,-0.3398650148564659,-1.267270866377207
-0.01710505083954983,-0.339514264972659,-1.2584243108985864
-0.0996440218605179,-0.33826158681620555,-1.2268294699035132
-0.18406046190422656,-0.3372238601803026,-1.135840430127161
-0.13616367371894947,-0.3375816857590548,-1.2431343672999593
-0.14395312173060493,-0.33787968008679914,-1.1398364427219172
-0.2255082670308006,-0.33610007068177405,-1.2392185664595585
-0.19579423746325206,-0.33655103481809734,-1.2505927092177849
-0.2652524104185837,-0.33580315158451146,-1.1501874271034067
-0.2160085997266957,-0.3359929467239262,-1.303423202247524
-0.16321825353369887,-0.31947292355648504,-1.279912319262827
-0.21600128832333249,-0.3161715836881984,-1.2596812506006505
-0.018967897055564065,-0.30008649042175417,-1.1115462088235604
0.006676367666895888,-0.29987100128596267,-1.2671049395719363
-0.08266822564495524,-0.29838938620868194,-1.2631891387315355
-0.14100013686887822,-0.297928160332368,-1.1386514598293684
-0.18110091948884138,-0.2966363403945018,-1.2879714341330852
-0.16250584024933823,-0.2769792841378256,-1.2797360220322267
0.03045122861968319,-0.2608637376306362,-1.1224695813468133
-0.025430954632796543,-0.2600391836799474,-1.095400333928724
-0.0076871408754103365,-0.22557966996936973,-1.0355761057631305
-0.028069129793997616,-0.23502008526782436,-1.0884480804941874
-0.06500784829028838,-0.2593364426922382,-1.1048566821439276
-0.09643209715028622,-0.25869460818601864,-1.1325758281757778
-0.13779571202443602,-0.24297888548899804,-1.1374042543848435
-0.003527005149091489,-0.22061087151380177,-1.0446867638207948
0.008953402029865054,-0.20570447614709764,-1.0720187379937882
-0.1194447613642852,-0.21849822128553287,-1.0854891131890878
-0.08051691127334393,-0.21172173861428623,-1.0681340484293755
-0.06421162167835592,-0.21184355157726564,-1.1046596440626686
-0.14349112898469732,-0.2179369471463164,-1.1236034517690643
-0.21302636925151616,-0.21675597482658437,-1.127270412767481
-0.23030236945995952,-0.21588909304943726,-1.2663998261984188
-0.12757622580139422,-0.17815858870121826,-1.133058398977167
-0.18035935482224089,-0.17725541920847632,-1.1374595726331589
-0.14583605173060998,-0.17781863817264298,-1.14121084767539
-0.20094347142518157,-0.1769744303364409,-1.122009205525821
-0.15271808171448867,-0.1603694195368559,-1.1005364347156794
-0.13616135213678515,-0.1454934774108968,-1.136999807796996
-0.18376517060041317,-0.13723095239722838,-1.128162246919565
-0.18856722695234554,-0.11969550490920222,-1.1166754053068548
-0.22529641212970672,-0.13151373309283376,-1.1330321548299482
0.19281910647255618,-0.40538741100661446,-1.2959073762349715
0.28279229974119613,-0.3693746383615486,-1.299667620695431
0.310601105272879,-0.34488830567284734,-1.287335243394802
0.272001479782501,-0.34429463346793576,-1.2744525694442477
0.2649515404498395,-0.34403842935140894,-1.3077163651403596
0.2212565119610278,-0.3434066905955664,-1.2834194425544012
0.2835885263531286,-0.32188174724657626,-1.299470582614172
0.4301281070885,-0.29710546714545805,-1.2341369183497637
0.4214592616567503,-0.2670414371759047,-1.2134668257020833
0.4398027124511117,-0.26717847675925666,-1.254558120789538
0.4032412481601073,-0.26660003117471764,-1.246241146293145
0.4310919603555762,-0.23961407263785972,-1.233898398567187
0.21256074249798962,-0.20053990442076564,-1.331582596991252
0.17616681063091577,-0.19236112581914555,-1.3478563831117099
0.2662657238909134,-0.14884947562961037,-1.3515855162961812
0.2825710134859014,-0.14897128859259,-1.3881111119294742
0.2199876533422982,-0.1830958166549741,-1.3474899521035117
0.17225811488731235,-0.1823321691857751,-1.338683502502069
0.37994328545359346,-0.13882732469147185,-1.2132628833171633
0.3567132111300231,-0.14533945232076462,-1.3577634260130038
0.23634937817658552,-0.14347344807388662,-1.3211535163358965
0.23798253015754767,-0.14323122935763666,-1.386132470658615
0.16783321850945343,-0.14230008906434077,-1.3271033270613941
0.21063460369629672,-0.142619848092162,-1.4229830155987884
0.28222043481642733,-0.42599730789296375,-0.9082286694943369
0.30260204681016234,-0.4261495740966883,-0.9538856640359532
0.2789188759755886,-0.4259472007667058,-0.9069648758545339
0.2769643396413608,-0.4257290632011099,-0.9516429201860499
0.2976742704668722,-0.41611300415313135,-0.9424299336992314
0.21529561469768466,-0.4246831856397799,-0.9545355626497141
0.18990222457066164,-0.4242899419399009,-0.9467080632583713
0.20832967715502104,-0.4146313890758506,-0.9385141328588307
0.026066671173150535,-0.3912348770048457,-1.019955656438426
0.2823747408027464,-0.35600017083439717,-0.9056554478580323
0.3474701791913405,-0.3639863002307846,-1.0517889416671928
0.2093773437496691,-0.3521407428719394,-0.9382548722255952
0.2419041096120732,-0.35738362049421135,-1.0113268043428403
0.2745146888020491,-0.3576272464201704,-1.0843779956094264
0.07873129737478962,-0.38221373138187387,-0.996475884729717
0.15247570297265034,-0.3609012571132433,-1.0074317443530982
0.18529581548155583,-0.34864675379842014,-1.0804310834930373
0.09952504152787295,-0.36759842063758263,-0.9872421573922396
0.18198637985007526,-0.38280703196115806,-1.2707026954091176
0.033367862026101536,-0.3812896667835235,-1.035894122826674
0.07905923928171382,-0.38203808763235014,-1.0401348729739552
0.12667645554629808,-0.38183410145664487,-1.281707680693827
0.09561596885941731,-0.3671621455063909,-1.0765982460552719
0.04274912074221182,-0.3688600573344172,-1.0563879182437543
0.3343965982978542,-0.3460583126477339,-1.1014896734577924
0.21374663587006515,-0.3442664966777682,-1.0458426474292857
0.15701262174819003,-0.3430285075264463,-1.114978037855471
0.09636297740420063,-0.3419902432753026,-1.1201535300462158
0.020057369725413055,-0.341114878593501,-1.0228054161936713
0.024950268114641183,-0.3410242224761211,-1.0644262922633536
0.36983472505183823,-0.3066547852370969,-1.0994902661533132
0.2227793206070635,-0.2918352603479726,-1.0638876663140144
0.24260282530275679,-0.2644840289117898,-1.1071477364499263
0.19846097516296102,-0.2636963002919368,-1.1186421968396856
0.09770399064535007,-0.2620022161342963,-1.1198216764356743
0.19962011586709272,-0.22375682111283268,-1.107306758951536
0.15524154278252106,-0.19592595113491806,-1.0067472962813564
0.17121157906722162,-0.21604477088314922,-1.0433558553172848
0.11838663761380203,-0.21524305686301903,-1.023135157080438
0.15091340347620608,-0.22048593448529075,-1.096207089197683
0.06589694947066982,-0.19444433605763733,-1.0028314954409556
0.08199270574672823,-0.20706427826139895,-1.039408943200896
0.09833990200550208,-0.20468646537622193,-1.0759241684088594
0.028958230974378996,-0.21876069348205096,-1.019240097090696
0.045473053888296644,-0.2063843772042484,-1.055713840597342
0.341643581262457,-0.18616724599786538,-1.0987878540621536
0.24785291121236186,-0.18493227690197522,-1.0174597941763526
0.18789440556113512,-0.18407726971054172,-0.98125914784994
0.20175652473833827,-0.18392641071652638,-1.0736322988976281
0.24088659674484603,-0.1844731618402251,-1.0999673336581424
0.12088596057724682,-0.18296605840258096,-0.9783222972196393
0.3725167515341371,-0.14667873095508444,-1.0988265589322304
0.25916104548078833,-0.14517038629734502,-1.004330981666172
0.2191373301723123,-0.14431165544562508,-1.0495787128570937
0.2425761839651075,-0.14448676157990814,-1.1020842565799525
0.15351116257394914,-0.14356695825708476,-0.9638895851924782
0.20699198784121697,-0.14401738477816706,-1.0714282599178016
0.23699214688311676,-0.14439416063757804,-1.1018395190274273
0.18906741522228865,-0.12368042746434016,-1.0794977452133894
0.20520507816213285,-0.13380074381994544,-1.116064822548
0.1689787729502027,-0.11562346182569971,-1.1322971269671402
0.1853678758727625,-0.11074602309236636,-1.1688019817497746
0.1161119248329972,-0.11732137365372597,-1.112086799155623
0.2978079596177018,-0.5071494136839547,-0.7010991437514829
0.37588630822583097,-0.4798263190379397,-0.9729691359023567
0.3560494828613129,-0.44717891680818145,-0.927177325831458
0.3992558772665677,-0.4477561211726251,-0.9626437595002955
0.3767244415015494,-0.4298338020748107,-0.9727617273957683
0.32666339520068854,-0.44655230892233444,-0.9594621713174698
0.18041753803667093,-0.4442385265841786,-0.9261942733318989
0.19774190823134563,-0.4443679528573443,-0.9650027186922727
0.21871059044293584,-0.3999327756846993,-0.9119855580066039
0.1821071252569325,-0.40425212632386165,-0.928311196253709
0.45501383112801763,-0.35164185217929744,-0.8504639903293023
0.48749869032663584,-0.3593843556497258,-0.9235462928718767
0.3251147932979215,-0.3565429384581438,-0.9522402868243682
0.1544113786662743,-0.34445375517333954,-0.7656550261161845
0.21559774438641266,-0.35200360943853526,-1.001144608588377
0.23211256730033025,-0.3396272931607325,-1.037618352095023
0.20779285968527583,-0.545661812177177,-0.6973492697163528
0.13479546263219866,-0.5418023842147193,-0.7299486940839157
0.2651973804277259,-0.5069057877579957,-0.6280479524848968
0.17585278711587482,-0.5054241726807149,-0.624132151644496
0.17165036780091758,-0.5224852784866183,-0.7135608332848342
0.11911877299399953,-0.504186183529393,-0.6932675420706813
0.03368325235060421,-0.5031408435833038,-0.5999956525672483
0.2860403426479583,-0.4699694881298202,-0.5750619030752162
0.07486629682563806,-0.45926375450483015,-0.49414799885184024
0.0708734108296104,-0.46382673106995154,-0.5835248283655314
0.0019527131001325637,-0.4504050748460595,-0.5267266823687444
0.09566735238208446,-0.4248270807248111,-0.4411723198674893
0.09154874639469923,-0.4368889348344016,-0.5305802606571686
0.022669955329007285,-0.4209676527623534,-0.473771744235052
0.03876571160506559,-0.4335875949661152,-0.5103491919949923
-0.014101136512139845,-0.43528550679414146,-0.49013886418347474
0.24296125306560246,-0.355057535356877,-0.3756519879471515
0.023843341915013028,-0.3509781290139731,-0.4734813723258282
-0.012634403279632722,-0.34779860210866587,-0.489775899296945
0.07932015612331067,-0.42720489360998815,-0.4046570946595256
0.02670474798882072,-0.41390505034907576,-0.38438454429603164
-0.046585995710758055,-0.4275430033237131,-0.4170565616409003
0.11112156495738179,-0.40535009548279977,-0.37684461479971054
-0.06196933870245569,-0.3724294217012918,-0.38030281665036014
0.11709700789531974,-0.3528960192224455,-0.38804108450319674
0.0641463464505424,-0.35959318274678465,-0.36785149754233826
-0.5414527273728276,-0.45419479875643165,1.3771410445870793
-0.6446876660310723,-0.43970264620531463,1.314581106161903
-0.5993448627545719,-0.40044944017345196,1.3127891325469734
-0.6820863383847455,-0.3990680393486874,1.3141773461077684
0.6019837773806296,-0.6128286189638492,-0.5649604450694232
0.6188613259243201,-0.6128020553730043,-0.639560273405515
0.5543796762233622,-0.6117606050768151,-0.6300196111464971
0.6143946171138882,-0.5728714307241818,-0.6033582260720014
0.5656878104917886,-0.5719987144721848,-0.6168907986363166
